uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
with_religion:8050870,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on sexuality, strong family duty, low protest participation, supports income equality, democratic ideals"
with_religion:8050272,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Low religious practice, strong obedience to parents, low protest activity, high democracy support, punitive justice"
with_religion:8051118,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, supports abortion and divorce, rejects religious law, supports democracy, skeptical of strong leaders"
with_religion:8051382,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Highly religious, strong obedience to parents, low tolerance homosexuality, supports strong leader, distrust institutions"
with_religion:8050844,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"low religious practice, low God importance, supports homosexuality, supports democratic elections, supports gender equality"
with_religion:8050248,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Non-attending strong believer, low institutional trust, order over participation, restrictive on behaviors, tolerant immigration"
with_religion:8051025,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"weekly religious practice, strong belief in hell and heaven, strict moral views, order-focused politics"
with_religion:8051091,batch_output_chunk_1.jsonl,West,West,True,authority and autonomy;political legitimacy,medium,"secular, high autonomy, supports free elections, distrusts institutions, tolerant of homosexuality, positive immigration attitude"
with_religion:8050582,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious identity without attendance, strong obedience to parents, low protest activity, high income equality support"
with_religion:8051427,batch_output_chunk_1.jsonl,West,East,False,family;authority and autonomy,medium,"Traditional gender roles, low religious belief, low institutional trust, strong family duty, limited tolerance"
with_religion:8050100,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"religious, God central, traditional on homosexuality, low protest, strong leader acceptable, distrust immigrants"
with_religion:8050431,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional, low political action, strong order preference, skeptical elections, low generalized trust"
with_religion:8050847,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional family views, low institutional confidence, supports strong leader, limited protest participation, older age"
with_religion:8050199,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious identity, God central, homosexuality never justifiable, strong democracy support, immigration positive"
with_religion:8051094,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular but God-important, strong civil rights support, low obedience, egalitarian gender views, tolerant immigration"
with_religion:8050848,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional child obedience, low tolerance immigrants, strong order preference, skeptical elections fairness"
with_religion:8050325,batch_output_chunk_1.jsonl,West,East,False,authority and autonomy;political legitimacy,medium,"strong order and army support, low political satisfaction, secular, traditional family roles, restrictive morality"
with_religion:8051116,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"High God importance, low religious practice, traditional family norms, low protest participation, low institutional confidence"
with_religion:8050680,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist identity, low attendance, strong civil rights support, homosexuality never justified, immigration positive"
with_religion:8050576,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Strong belief in God, traditional gender views, low institutional trust, low political satisfaction, intolerant"
with_religion:8051211,batch_output_chunk_1.jsonl,West,West,True,authority and autonomy;political legitimacy,medium,"strong support for democracy, low institutional confidence, secular, liberal on euthanasia, tolerant immigration"
with_religion:8050893,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular identity, God central, strict sexual morality, egalitarian gender views, pro-immigration, democratic ideals"
with_religion:8050775,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist identity, low church confidence, liberal on homosexuality, strong democracy support, high autonomy values"
with_religion:8050671,batch_output_chunk_1.jsonl,West,West,True,political legitimacy;authority and autonomy,medium,"secular, strong civil rights support, distrust institutions, low political satisfaction, egalitarian gender views"
with_religion:8051409,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance minorities, strong democracy support, high authority trust, female, middle-educated"
with_religion:8050683,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional on homosexuality and abortion, strong order preference, low immigration support, high democracy importance"
with_religion:8051068,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of immigrants, supports equal rights, distrusts elections, values democracy, opposes homosexuality"
with_religion:8050549,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Strong theistic belief, low religious practice, traditional morality, low tolerance, order-focused, skeptical of authority"
with_religion:8050933,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Strong belief in God, low religious practice, traditional morality, low protest readiness, hierarchical views"
with_religion:8050454,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, liberal on homosexuality and prostitution, supports democracy, positive immigration, gender-egalitarian views"
with_religion:8050692,batch_output_chunk_1.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, low religious practice, strong civil rights support, strong equality support, pro-immigration"
with_religion:8050773,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional on sexuality, low protest participation, order over voice, high democracy support"
with_religion:8050515,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,high,"Nonreligious identity, God central, strong obedience, low institutional trust, strong democracy, restrictive morals"
with_religion:8050059,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional family values, low political action, strong order preference, skeptical of institutions"
with_religion:8051011,batch_output_chunk_1.jsonl,West,East,False,religion;authority and autonomy,medium,"Weekly religious, God central, homosexuality never justifiable, strong order preference, low protest participation"
