uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
8050527,1,East,East,True,political legitimacy;authority and autonomy,medium,"strong order and expert rule preference, low protest readiness, high equality support, low institutional trust"
8050745,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and income equality preference, low protest willingness, traditional morality, moderate gender egalitarianism"
8050827,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order focus, low political action, high democracy importance, traditional gender views, institutional distrust"
8051279,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low political action, low homosexuality acceptance, strong child duty, corruption concerns"
8050433,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low institutional trust, skeptical elections, traditional family views, low immigration enthusiasm"
8050381,1,East,East,True,family;authority and autonomy,medium,"Strong duty to family, traditional morality, skeptical of homosexuality, supports strong leaders, redistribution"
8050495,1,East,East,True,family;authority and autonomy,medium,"Religion important, traditional child qualities, low homosexuality acceptance, order priority, limited protest, moderate democracy support"
8050197,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low political participation, low institutional trust, strict moral traditionalism"
8050395,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong obedience and order preference, low protest willingness, strict moral views, high institutional confidence"
8050129,1,East,East,True,family;authority and autonomy,medium,"traditional child obedience, strict moral views, low tolerance, strong family duty, skeptical of authority"
8051205,1,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional child qualities, rejects homosexuality, supports strong leader, low generalized trust"
8050082,1,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy and free elections, tolerant of homosexuality and immigrants, low trust, low institutional confidence"
8051346,1,East,East,True,political legitimacy;authority and autonomy,medium,"strong order preference, high democracy importance, low political action, traditional morals, positive immigration attitude"
8050351,1,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance immigrants, strong duty children to parents, strong leader support, low institutional trust"
8051107,1,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional gender views, low political action, strict moral attitudes, anti-immigration"
8050234,1,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, strong leader skepticism, high redistribution support, low institutional trust, traditional morals"
8051244,1,East,East,True,family;authority and autonomy,medium,"Family central, traditional child qualities, low protest engagement, strong democracy support, low stranger trust"
8050112,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low protest willingness, high democracy importance, low leader support, traditional morals"
8051222,1,East,West,False,authority and autonomy;political legitimacy,medium,"strong support for democracy, low acceptance of strong leaders, traditional morality, positive immigration, gender-egalitarian education views"
8050715,1,East,East,True,family;authority and autonomy,medium,"Traditional child obedience and responsibility, low protest participation, strong leader skepticism, moderate institutional trust"
8050900,1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, strong leader support, low political action, high equality emphasis, low institutional trust"
